doi,oa_id,oa_doi,oa_title,oa_display_name,oa_publication_year,oa_publication_date,oa_language,oa_type,oa_cited_by_count,oa_fwci,oa_is_retracted,oa_updated_date,oa_created_date,oa_primary_location_is_oa,oa_primary_location_landing_page_url,oa_primary_location_source_id,oa_primary_location_source_name,oa_primary_location_source_issn_l,oa_primary_location_source_is_oa,oa_primary_location_source_is_indexed_in_scopus,oa_primary_location_source_host_org_name,oa_primary_location_source_host_org_lineage_names,oa_primary_location_source_type,oa_biblio_volume,oa_biblio_issue,oa_biblio_first_page,oa_biblio_last_page,oa_primary_topic_id,oa_primary_topic_name,oa_primary_topic_score,oa_primary_topic_subfield_name,oa_primary_topic_field_name,oa_primary_topic_domain_name,oa_cnp_value,oa_cnp_is_top_1_percent,oa_cnp_is_top_10_percent,oa_cbpy_min,oa_cbpy_max,oa_status
https://doi.org/10.1108/f-08-2019-0092,https://openalex.org/W3025006838,https://doi.org/10.1108/f-08-2019-0092,"Identification, classification and shortlisting of performance indicators for hospital facilities management","Identification, classification and shortlisting of performance indicators for hospital facilities management",2020.0,13/5/2020,en,article,17.0,2.045,False,2025-04-17T06:18:20.055556,21/5/2020,False,https://doi.org/10.1108/f-08-2019-0092,https://openalex.org/S148874517,Facilities,0263-2772,False,True,Emerald Publishing Limited,"[""Emerald Publishing Limited""]",journal,39,1-Feb,4,18,https://openalex.org/T12256,Facilities and Workplace Management,0.9988,Social Psychology,Psychology,Social Sciences,0.896981,False,False,90.0,91.0,Success
https://doi.org/10.1080/03088839.2020.1750720,https://openalex.org/W3016449938,https://doi.org/10.1080/03088839.2020.1750720,The effects of safety delivery and safety awareness on passenger behaviour in the ferry context,The effects of safety delivery and safety awareness on passenger behaviour in the ferry context,2020.0,16/4/2020,en,article,17.0,2.362,False,2025-04-23T02:14:30.951138,24/4/2020,False,https://doi.org/10.1080/03088839.2020.1750720,https://openalex.org/S155850388,Maritime Policy & Management,0308-8839,False,True,Taylor & Francis,"[""Taylor & Francis""]",journal,48,1,46,60,https://openalex.org/T10809,Occupational Health and Safety Research,0.9977,Radiological and Ultrasound Technology,Health Professions,Health Sciences,0.781934,False,False,90.0,91.0,Success
https://doi.org/10.1016/j.firesaf.2020.103081,https://openalex.org/W3021867924,https://doi.org/10.1016/j.firesaf.2020.103081,Propensity to self-heating ignition of open-circuit pouch lithium-ion battery pile on a hot boundary,Propensity to self-heating ignition of open-circuit pouch lithium-ion battery pile on a hot boundary,2020.0,3/5/2020,en,article,20.0,1.57,False,2025-04-18T12:47:19.230686,13/5/2020,False,https://doi.org/10.1016/j.firesaf.2020.103081,https://openalex.org/S160215590,Fire Safety Journal,0379-7112,False,True,Elsevier BV,"[""Elsevier BV""]",journal,120,,103081,103081,https://openalex.org/T10663,Advanced Battery Technologies Research,1.0,Automotive Engineering,Engineering,Physical Sciences,0.999891,True,True,91.0,92.0,Success
https://doi.org/10.1007/s11116-019-10048-0,https://openalex.org/W2971697933,https://doi.org/10.1007/s11116-019-10048-0,An improvement in MATSim computing time for large-scale travel behaviour microsimulation,An improvement in MATSim computing time for large-scale travel behaviour microsimulation,2019.0,5/9/2019,en,article,25.0,1.92,False,2025-04-20T20:09:17.901496,12/9/2019,True,https://doi.org/10.1007/s11116-019-10048-0,https://openalex.org/S62009534,Transportation,0049-4488,False,True,Springer Science+Business Media,"[""Springer Nature"", ""Springer Science+Business Media""]",journal,48,1,193,214,https://openalex.org/T10698,Transportation Planning and Optimization,1.0,Transportation,Social Sciences,Social Sciences,0.999816,True,True,92.0,93.0,Success
https://doi.org/10.1177/0886260519872985,https://openalex.org/W2971409030,https://doi.org/10.1177/0886260519872985,Intimate Partner Sexual Violence and Mental Health Indicators Among Chinese Emerging Adults,Intimate Partner Sexual Violence and Mental Health Indicators Among Chinese Emerging Adults,2019.0,3/9/2019,en,article,21.0,2.484,False,2025-04-16T04:49:57.058284,12/9/2019,False,https://doi.org/10.1177/0886260519872985,https://openalex.org/S45333638,Journal of Interpersonal Violence,0886-2605,False,True,SAGE Publishing,"[""SAGE Publishing""]",journal,36,19-20,NP10229,NP10254,https://openalex.org/T10380,Intimate Partner and Family Violence,1.0,Health,Social Sciences,Social Sciences,0.999884,True,True,91.0,92.0,Success
https://doi.org/10.12973/ijem.7.1.201,https://openalex.org/W3132323246,https://doi.org/10.12973/ijem.7.1.201,"Conceptualization, Development and Validation of an Instrument to Measure Learners’ Perceptions of their Active Learning Strategies within an Active Learning Context","Conceptualization, Development and Validation of an Instrument to Measure Learners’ Perceptions of their Active Learning Strategies within an Active Learning Context",2021.0,14/2/2021,en,article,19.0,7.362,False,2025-04-19T20:40:27.872893,1/3/2021,True,https://doi.org/10.12973/ijem.7.1.201,https://openalex.org/S4210232051,International Journal of Educational Methodology,2469-9632,True,False,Tayfun Yagar,"[""Tayfun Yagar""]",journal,7,1,201,223,https://openalex.org/T11526,Innovative Teaching Methods,0.9985,Education,Social Sciences,Social Sciences,0.949111,False,True,92.0,93.0,Success
https://doi.org/10.24963/ijcai.2021/65,https://openalex.org/W3189849428,https://doi.org/10.24963/ijcai.2021/65,Budget-feasible Maximum Nash Social Welfare is Almost Envy-free,Budget-feasible Maximum Nash Social Welfare is Almost Envy-free,2021.0,1/8/2021,en,article,14.0,6.071,False,2025-04-23T23:57:24.901312,16/8/2021,True,https://doi.org/10.24963/ijcai.2021/65,,,,,,,,,,,465,471,https://openalex.org/T10991,Game Theory and Voting Systems,0.9953,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.950879,False,True,89.0,90.0,Success
https://doi.org/10.1609/aaai.v35i14.17545,https://openalex.org/W3174225409,https://doi.org/10.1609/aaai.v35i14.17545,Story Ending Generation with Multi-Level Graph Convolutional Networks over Dependency Trees,Story Ending Generation with Multi-Level Graph Convolutional Networks over Dependency Trees,2021.0,18/5/2021,en,article,14.0,1.375,False,2025-04-22T00:12:10.455773,5/7/2021,True,https://doi.org/10.1609/aaai.v35i14.17545,https://openalex.org/S4210191458,Proceedings of the AAAI Conference on Artificial Intelligence,2159-5399,True,False,Association for the Advancement of Artificial Intelligence,"[""Association for the Advancement of Artificial Intelligence""]",conference,35,14,13073,13081,https://openalex.org/T10028,Topic Modeling,0.9999,Artificial Intelligence,Computer Science,Physical Sciences,0.838294,False,False,89.0,90.0,Success
https://doi.org/10.34190/ejel.19.6.2117,https://openalex.org/W4200259429,https://doi.org/10.34190/ejel.19.6.2117,Examining Essential Flow Antecedents to promote students’ Self-Regulated Learning and Acceptance of Use in a Game-Based Learning classroom,Examining Essential Flow Antecedents to promote students’ Self-Regulated Learning and Acceptance of Use in a Game-Based Learning classroom,2021.0,23/11/2021,en,article,16.0,3.307,False,2025-04-22T06:21:12.857558,31/12/2021,True,https://doi.org/10.34190/ejel.19.6.2117,https://openalex.org/S2737697848,The Electronic Journal of e-Learning,1479-4403,True,True,Academic Conferences and Publishing International,"[""Academic Conferences and Publishing International""]",journal,19,6,pp531,547,https://openalex.org/T13353,Flow Experience in Various Fields,0.9967,Developmental and Educational Psychology,Psychology,Social Sciences,0.887029,False,False,91.0,92.0,Success
https://doi.org/10.1044/2021_jslhr-21-00029,https://openalex.org/W3208424694,https://doi.org/10.1044/2021_jslhr-21-00029,Auditory-Motor Mapping Training Facilitates Speech and Word Learning in Tone Language–Speaking Children With Autism: An Early Efficacy Study,Auditory-Motor Mapping Training Facilitates Speech and Word Learning in Tone Language–Speaking Children With Autism: An Early Efficacy Study,2021.0,27/10/2021,en,article,20.0,2.072,False,2025-04-20T17:06:55.967347,8/11/2021,False,https://doi.org/10.1044/2021_jslhr-21-00029,https://openalex.org/S110744938,Journal of Speech Language and Hearing Research,1092-4388,False,True,American Speech–Language–Hearing Association,"[""American Speech\u2013Language\u2013Hearing Association""]",journal,64,12,4664,4681,https://openalex.org/T10106,Autism Spectrum Disorder Research,0.9993,Cognitive Neuroscience,Neuroscience,Life Sciences,0.999937,True,True,92.0,93.0,Success
https://doi.org/10.1109/access.2021.3126872,https://openalex.org/W3213412204,https://doi.org/10.1109/access.2021.3126872,An Evaluation Framework for Second-Life EV/PHEV Battery Application in Power Systems,An Evaluation Framework for Second-Life EV/PHEV Battery Application in Power Systems,2021.0,1/1/2021,en,article,16.0,1.331,False,2025-04-22T23:59:19.624071,22/11/2021,True,https://doi.org/10.1109/access.2021.3126872,https://openalex.org/S2485537415,IEEE Access,2169-3536,True,True,Institute of Electrical and Electronics Engineers,"[""Institute of Electrical and Electronics Engineers""]",journal,9,,152430,152441,https://openalex.org/T10663,Advanced Battery Technologies Research,0.9996,Automotive Engineering,Engineering,Physical Sciences,0.787293,False,False,91.0,92.0,Success
https://doi.org/10.3389/fpsyg.2021.781036,https://openalex.org/W3214124056,https://doi.org/10.3389/fpsyg.2021.781036,Internet Addiction and Emotional and Behavioral Maladjustment in Mainland Chinese Adolescents: Cross-Lagged Panel Analyses,Internet Addiction and Emotional and Behavioral Maladjustment in Mainland Chinese Adolescents: Cross-Lagged Panel Analyses,2021.0,4/11/2021,en,article,20.0,5.313,False,2025-04-24T08:49:45.170637,22/11/2021,True,https://doi.org/10.3389/fpsyg.2021.781036,https://openalex.org/S9692511,Frontiers in Psychology,1664-1078,True,True,Frontiers Media,"[""Frontiers Media""]",journal,12,,,,https://openalex.org/T10355,Impact of Technology on Adolescents,0.9999,Sociology and Political Science,Social Sciences,Social Sciences,0.938385,False,True,92.0,93.0,Success
https://doi.org/10.3389/fpsyt.2021.744475,https://openalex.org/W3209891651,https://doi.org/10.3389/fpsyt.2021.744475,Effectiveness of TES and rTMS for the Treatment of Insomnia: Meta-Analysis and Meta-Regression of Randomized Sham-Controlled Trials,Effectiveness of TES and rTMS for the Treatment of Insomnia: Meta-Analysis and Meta-Regression of Randomized Sham-Controlled Trials,2021.0,22/10/2021,en,review,16.0,0.477,False,2025-04-21T05:00:17.094844,8/11/2021,True,https://doi.org/10.3389/fpsyt.2021.744475,https://openalex.org/S92766711,Frontiers in Psychiatry,1664-0640,True,True,Frontiers Media,"[""Frontiers Media""]",journal,12,,,,https://openalex.org/T10614,Transcranial Magnetic Stimulation Studies,0.9996,Neurology,Neuroscience,Life Sciences,0.482759,False,False,91.0,92.0,Success
https://doi.org/10.1016/j.jadohealth.2021.07.035,https://openalex.org/W3205691221,https://doi.org/10.1016/j.jadohealth.2021.07.035,COVID-19 Pandemic and Developmental Outcomes in Adolescents and Young Adults: In Search of the Missing Links,COVID-19 Pandemic and Developmental Outcomes in Adolescents and Young Adults: In Search of the Missing Links,2021.0,22/10/2021,en,letter,16.0,,False,2025-04-21T03:34:53.760961,25/10/2021,True,https://doi.org/10.1016/j.jadohealth.2021.07.035,https://openalex.org/S101177023,Journal of Adolescent Health,1054-139X,False,True,Elsevier BV,"[""Elsevier BV""]",journal,69,5,683,684,https://openalex.org/T10182,Child and Adolescent Psychosocial and Emotional Development,0.9981,Clinical Psychology,Psychology,Social Sciences,0.709932,False,False,91.0,92.0,Success
https://doi.org/10.1039/d1nr03728e,https://openalex.org/W3197682456,https://doi.org/10.1039/d1nr03728e,High-quality WS<sub>2</sub> film as a hole transport layer in high-efficiency non-fullerene organic solar cells,High-quality WS<sub>2</sub> film as a hole transport layer in high-efficiency non-fullerene organic solar cells,2021.0,1/1/2021,en,article,17.0,1.281,False,2025-04-16T09:31:38.771508,13/9/2021,False,https://doi.org/10.1039/d1nr03728e,https://openalex.org/S23181512,Nanoscale,2040-3364,False,True,Royal Society of Chemistry,"[""Royal Society of Chemistry""]",journal,13,39,16589,16597,https://openalex.org/T10045,Organic Electronics and Photovoltaics,1.0,Electrical and Electronic Engineering,Engineering,Physical Sciences,0.762055,False,False,91.0,92.0,Success
https://doi.org/10.1080/87565641.2021.1988086,https://openalex.org/W3206079173,https://doi.org/10.1080/87565641.2021.1988086,"Relations between Executive Functions, Theory of Mind, and Functional Outcomes in Middle Childhood","Relations between Executive Functions, Theory of Mind, and Functional Outcomes in Middle Childhood",2021.0,3/10/2021,en,article,16.0,2.161,False,2025-04-19T23:43:18.026710,25/10/2021,True,https://doi.org/10.1080/87565641.2021.1988086,https://openalex.org/S133144118,Developmental Neuropsychology,1532-6942,False,True,Taylor & Francis,"[""Taylor & Francis""]",journal,46,7,518,536,https://openalex.org/T10182,Child and Adolescent Psychosocial and Emotional Development,0.9979,Clinical Psychology,Psychology,Social Sciences,0.854868,False,False,91.0,92.0,Success
https://doi.org/10.1016/j.coco.2021.100937,https://openalex.org/W3201100220,https://doi.org/10.1016/j.coco.2021.100937,Direct-write nanocomposite sensor array for ultrasonic imaging of composites,Direct-write nanocomposite sensor array for ultrasonic imaging of composites,2021.0,15/9/2021,en,article,14.0,1.846,False,2025-04-18T13:05:53.385531,27/9/2021,False,https://doi.org/10.1016/j.coco.2021.100937,https://openalex.org/S2898189939,Composites Communications,2452-2139,False,True,Elsevier BV,"[""Elsevier BV""]",journal,28,,100937,100937,https://openalex.org/T11472,Analytical Chemistry and Sensors,0.9987,Bioengineering,Chemical Engineering,Physical Sciences,0.788871,False,False,89.0,90.0,Success
https://doi.org/10.11779/cjge202110021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI Not Found (API 404)
https://doi.org/10.3390/su131910822,https://openalex.org/W3202836246,https://doi.org/10.3390/su131910822,An Evaluation of Project Risk Dynamics in Sino-Africa Public Infrastructure Delivery; A Causal Loop and Interpretive Structural Modelling Approach (ISM-CLD),An Evaluation of Project Risk Dynamics in Sino-Africa Public Infrastructure Delivery; A Causal Loop and Interpretive Structural Modelling Approach (ISM-CLD),2021.0,29/9/2021,en,article,15.0,2.604,False,2025-04-17T22:01:22.152365,11/10/2021,True,https://doi.org/10.3390/su131910822,https://openalex.org/S10134376,Sustainability,2071-1050,True,True,Multidisciplinary Digital Publishing Institute,"[""Multidisciplinary Digital Publishing Institute""]",journal,13,19,10822,10822,https://openalex.org/T11939,Public-Private Partnership Projects,0.9994,Strategy and Management,"Business, Management and Accounting",Social Sciences,0.999959,True,True,90.0,91.0,Success
https://doi.org/10.3390/en14196171,https://openalex.org/W3202641361,https://doi.org/10.3390/en14196171,Development of a Smart Meter for Power Quality-Based Tariff Implementation in a Smart Grid,Development of a Smart Meter for Power Quality-Based Tariff Implementation in a Smart Grid,2021.0,27/9/2021,en,article,18.0,1.442,False,2025-04-19T00:26:40.311839,11/10/2021,True,https://doi.org/10.3390/en14196171,https://openalex.org/S198098182,Energies,1996-1073,True,True,Multidisciplinary Digital Publishing Institute,"[""Multidisciplinary Digital Publishing Institute""]",journal,14,19,6171,6171,https://openalex.org/T10573,Power Quality and Harmonics,0.9999,Electrical and Electronic Engineering,Engineering,Physical Sciences,0.762055,False,False,92.0,93.0,Success
https://doi.org/10.1021/acs.jmedchem.1c00870,https://openalex.org/W3196618302,https://doi.org/10.1021/acs.jmedchem.1c00870,Optimization of Beclin 1-Targeting Stapled Peptides by Staple Scanning Leads to Enhanced Antiproliferative Potency in Cancer Cells,Optimization of Beclin 1-Targeting Stapled Peptides by Staple Scanning Leads to Enhanced Antiproliferative Potency in Cancer Cells,2021.0,10/9/2021,en,article,16.0,2.543,False,2025-04-23T00:21:43.731042,13/9/2021,False,https://doi.org/10.1021/acs.jmedchem.1c00870,https://openalex.org/S162030435,Journal of Medicinal Chemistry,0022-2623,False,True,American Chemical Society,"[""American Chemical Society""]",journal,64,18,13475,13486,https://openalex.org/T10587,Autophagy in Disease and Therapy,0.9996,Epidemiology,Medicine,Health Sciences,0.852873,False,False,91.0,92.0,Success
https://doi.org/10.1038/s42003-021-02640-x,https://openalex.org/W3200089430,https://doi.org/10.1038/s42003-021-02640-x,Low dose inocula of SARS-CoV-2 Alpha variant transmits more efficiently than earlier variants in hamsters,Low dose inocula of SARS-CoV-2 Alpha variant transmits more efficiently than earlier variants in hamsters,2021.0,20/9/2021,en,article,20.0,1.317,False,2025-04-24T14:20:26.949547,27/9/2021,True,https://doi.org/10.1038/s42003-021-02640-x,https://openalex.org/S4210225776,Communications Biology,2399-3642,True,True,Nature Portfolio,"[""Nature Portfolio"", ""Springer Nature""]",journal,4,1,,,https://openalex.org/T10118,SARS-CoV-2 and COVID-19 Research,1.0,Infectious Diseases,Medicine,Health Sciences,0.631406,False,False,92.0,93.0,Success
https://doi.org/10.1109/icse43902.2021.00089,https://openalex.org/W3160453532,https://doi.org/10.1109/icse43902.2021.00089,CHAMP: Characterizing Undesired App Behaviors from User Comments Based on Market Policies,CHAMP: Characterizing Undesired App Behaviors from User Comments Based on Market Policies,2021.0,1/5/2021,en,article,12.0,1.598,False,2025-04-18T23:04:25.800467,24/5/2021,False,https://doi.org/10.1109/icse43902.2021.00089,,,,,,,,,,,933,945,https://openalex.org/T11241,Advanced Malware Detection Techniques,0.9993,Signal Processing,Computer Science,Physical Sciences,0.848182,False,False,88.0,89.0,Success
https://doi.org/10.1111/jcmm.16928,https://openalex.org/W3201067674,https://doi.org/10.1111/jcmm.16928,AANG: A natural compound formula for overcoming multidrug resistance via synergistic rebalancing the TGF‐β/Smad signalling in hepatocellular carcinoma,AANG: A natural compound formula for overcoming multidrug resistance via synergistic rebalancing the TGF‐β/Smad signalling in hepatocellular carcinoma,2021.0,12/9/2021,en,article,18.0,1.4,False,2025-04-25T14:01:24.232956,27/9/2021,False,https://doi.org/10.1111/jcmm.16928,https://openalex.org/S76698325,Journal of Cellular and Molecular Medicine,1582-1838,True,True,Wiley,"[""Wiley""]",journal,25,20,9805,9813,https://openalex.org/T11501,TGF-β signaling in diseases,0.9999,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.726804,False,False,92.0,93.0,Success
https://doi.org/10.1002/smll.202103301,https://openalex.org/W3196740904,https://doi.org/10.1002/smll.202103301,Visualization of Bubble Nucleation and Growth Confined in 2D Flakes,Visualization of Bubble Nucleation and Growth Confined in 2D Flakes,2021.0,2/9/2021,en,article,17.0,1.016,False,2025-04-23T11:48:33.528028,13/9/2021,False,https://doi.org/10.1002/smll.202103301,https://openalex.org/S94619837,Small,1613-6810,False,True,Wiley,"[""Wiley""]",journal,17,39,,,https://openalex.org/T11915,Pickering emulsions and particle stabilization,0.9971,Materials Chemistry,Materials Science,Physical Sciences,0.999975,True,True,91.0,92.0,Success
https://doi.org/10.1016/j.apenergy.2021.117667,https://openalex.org/W3196547162,https://doi.org/10.1016/j.apenergy.2021.117667,"Sustainability index accounting food and carbon benefits on circular 2,3-butanediol biorefinery with oil palm empty fruit bunches","Sustainability index accounting food and carbon benefits on circular 2,3-butanediol biorefinery with oil palm empty fruit bunches",2021.0,25/8/2021,en,article,18.0,1.323,False,2025-04-18T13:05:23.481385,13/9/2021,False,https://doi.org/10.1016/j.apenergy.2021.117667,https://openalex.org/S109565702,Applied Energy,0306-2619,False,True,Elsevier BV,"[""Elsevier BV""]",journal,303,,117667,117667,https://openalex.org/T10932,Microbial Metabolic Engineering and Bioproduction,0.9998,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.999983,True,True,92.0,93.0,Success
https://doi.org/10.1016/j.compstruct.2021.114423,https://openalex.org/W3185430217,https://doi.org/10.1016/j.compstruct.2021.114423,A micromechanical-based study on the tribological and creep-relaxation behavior of sand-FRP composite interfaces,A micromechanical-based study on the tribological and creep-relaxation behavior of sand-FRP composite interfaces,2021.0,27/7/2021,en,article,17.0,2.319,False,2025-04-21T10:34:09.976691,2/8/2021,False,https://doi.org/10.1016/j.compstruct.2021.114423,https://openalex.org/S52363224,Composite Structures,0263-8223,False,True,Elsevier BV,"[""Elsevier BV""]",journal,275,,114423,114423,https://openalex.org/T12252,Mechanical stress and fatigue analysis,0.9997,Mechanics of Materials,Engineering,Physical Sciences,0.800641,False,False,91.0,92.0,Success
https://doi.org/10.1016/j.jobe.2021.103074,https://openalex.org/W3187652033,https://doi.org/10.1016/j.jobe.2021.103074,3D printed polymeric formwork for lattice cementitious composites,3D printed polymeric formwork for lattice cementitious composites,2021.0,11/8/2021,en,article,18.0,1.8,False,2025-04-21T04:51:33.753759,16/8/2021,False,https://doi.org/10.1016/j.jobe.2021.103074,https://openalex.org/S2764478331,Journal of Building Engineering,2352-7102,False,True,Elsevier BV,"[""Elsevier BV""]",journal,43,,103074,103074,https://openalex.org/T12190,Innovations in Concrete and Construction Materials,0.9999,Building and Construction,Engineering,Physical Sciences,0.999927,True,True,92.0,93.0,Success
https://doi.org/10.1115/1.4050829,https://openalex.org/W3152801637,https://doi.org/10.1115/1.4050829,"Design, Dynamic Analysis, and Experimental Evaluation of a Hybrid Parallel–Serial Polishing Machine With Decoupled Motions","Design, Dynamic Analysis, and Experimental Evaluation of a Hybrid Parallel–Serial Polishing Machine With Decoupled Motions",2021.0,9/4/2021,en,article,20.0,1.589,False,2025-04-20T20:36:46.455144,26/4/2021,False,https://doi.org/10.1115/1.4050829,https://openalex.org/S198805599,Journal of Mechanisms and Robotics,1942-4302,False,True,ASM International,"[""ASM International""]",journal,13,6,,,https://openalex.org/T11301,Advanced Surface Polishing Techniques,0.9999,Biomedical Engineering,Engineering,Physical Sciences,0.729367,False,False,92.0,93.0,Success
https://doi.org/10.1016/j.apergo.2021.103548,https://openalex.org/W3195067732,https://doi.org/10.1016/j.apergo.2021.103548,Assessment of pressure sensitivity in the head region for Chinese adults,Assessment of pressure sensitivity in the head region for Chinese adults,2021.0,12/8/2021,en,article,16.0,2.719,False,2025-04-24T14:06:20.051402,30/8/2021,False,https://doi.org/10.1016/j.apergo.2021.103548,https://openalex.org/S94432539,Applied Ergonomics,0003-6870,False,True,Elsevier BV,"[""Elsevier BV""]",journal,97,,103548,103548,https://openalex.org/T12006,Ergonomics and Musculoskeletal Disorders,0.9987,Social Psychology,Psychology,Social Sciences,0.869498,False,False,91.0,92.0,Success
https://doi.org/10.3389/fonc.2021.659200,https://openalex.org/W3185674382,https://doi.org/10.3389/fonc.2021.659200,"KEAP1/NFE2L2 Mutations of Liquid Biopsy as Prognostic Biomarkers in Patients With Advanced Non-Small Cell Lung Cancer: Results From Two Multicenter, Randomized Clinical Trials","KEAP1/NFE2L2 Mutations of Liquid Biopsy as Prognostic Biomarkers in Patients With Advanced Non-Small Cell Lung Cancer: Results From Two Multicenter, Randomized Clinical Trials",2021.0,26/7/2021,en,article,18.0,2.835,False,2025-04-22T09:12:54.847550,2/8/2021,True,https://doi.org/10.3389/fonc.2021.659200,https://openalex.org/S2596394214,Frontiers in Oncology,2234-943X,True,True,Frontiers Media,"[""Frontiers Media""]",journal,11,,,,https://openalex.org/T10417,Lung Cancer Treatments and Mutations,0.9896,Pulmonary and Respiratory Medicine,Medicine,Health Sciences,0.862359,False,False,92.0,93.0,Success
https://doi.org/10.3390/su13137111,https://openalex.org/W3173336526,https://doi.org/10.3390/su13137111,Pre-Service Teachers’ Perceptions of Emotions and Self-Regulatory Learning in Emergency Remote Learning,Pre-Service Teachers’ Perceptions of Emotions and Self-Regulatory Learning in Emergency Remote Learning,2021.0,24/6/2021,en,article,15.0,5.726,False,2025-04-19T17:31:28.592278,5/7/2021,True,https://doi.org/10.3390/su13137111,https://openalex.org/S10134376,Sustainability,2071-1050,True,True,Multidisciplinary Digital Publishing Institute,"[""Multidisciplinary Digital Publishing Institute""]",journal,13,13,7111,7111,https://openalex.org/T10162,Online and Blended Learning,0.9987,Education,Social Sciences,Social Sciences,0.99999,True,True,90.0,91.0,Success
https://doi.org/10.1558/genl.18823,https://openalex.org/W3178347819,https://doi.org/10.1558/genl.18823,Constructing the myth of protest masculinity in Chinese English language news media,Constructing the myth of protest masculinity in Chinese English language news media,2021.0,13/7/2021,en,article,16.0,3.359,False,2025-04-21T22:58:57.900643,19/7/2021,False,https://doi.org/10.1558/genl.18823,https://openalex.org/S94273119,Gender and Language,1747-6321,False,True,Equinox Publishing,"[""Equinox Publishing""]",journal,15,2,,,https://openalex.org/T11432,Gender Politics and Representation,0.9978,Gender Studies,Social Sciences,Social Sciences,0.999901,True,True,91.0,92.0,Success
https://doi.org/10.3390/su13158642,https://openalex.org/W3187107517,https://doi.org/10.3390/su13158642,Coping with English for Academic Purposes Provision during COVID-19,Coping with English for Academic Purposes Provision during COVID-19,2021.0,3/8/2021,en,article,25.0,10.225,False,2025-04-17T15:52:33.013724,16/8/2021,True,https://doi.org/10.3390/su13158642,https://openalex.org/S10134376,Sustainability,2071-1050,True,True,Multidisciplinary Digital Publishing Institute,"[""Multidisciplinary Digital Publishing Institute""]",journal,13,15,8642,8642,https://openalex.org/T14182,Technology-Enhanced Education Studies,0.9809,Education,Social Sciences,Social Sciences,0.949111,False,True,94.0,95.0,Success
https://doi.org/10.3390/ijerph18158024,https://openalex.org/W3184966802,https://doi.org/10.3390/ijerph18158024,A Review Study of a Green Diet and Healthy Ageing,A Review Study of a Green Diet and Healthy Ageing,2021.0,29/7/2021,en,review,19.0,0.521,False,2025-04-17T14:25:40.016807,2/8/2021,True,https://doi.org/10.3390/ijerph18158024,https://openalex.org/S15239247,International Journal of Environmental Research and Public Health,1660-4601,True,True,Multidisciplinary Digital Publishing Institute,"[""Multidisciplinary Digital Publishing Institute""]",journal,18,15,8024,8024,https://openalex.org/T11259,Agriculture Sustainability and Environmental Impact,0.9983,Ecology,Environmental Science,Physical Sciences,0.997805,True,True,92.0,93.0,Success
https://doi.org/10.3389/fneur.2021.619233,https://openalex.org/W3186680158,https://doi.org/10.3389/fneur.2021.619233,Understanding the Clinical Implications of Intracranial Arterial Calcification Using Brain CT and Vessel Wall Imaging,Understanding the Clinical Implications of Intracranial Arterial Calcification Using Brain CT and Vessel Wall Imaging,2021.0,15/7/2021,en,article,18.0,3.002,False,2025-04-24T17:43:21.489614,2/8/2021,True,https://doi.org/10.3389/fneur.2021.619233,https://openalex.org/S96975567,Frontiers in Neurology,1664-2295,True,True,Frontiers Media,"[""Frontiers Media""]",journal,12,,,,https://openalex.org/T10816,Cerebrovascular and Carotid Artery Diseases,1.0,Pulmonary and Respiratory Medicine,Medicine,Health Sciences,0.726567,False,False,92.0,93.0,Success
https://doi.org/10.1007/s11071-021-06738-z,https://openalex.org/W3183430866,https://doi.org/10.1007/s11071-021-06738-z,Parameter identification of nonlinear bistable piezoelectric structures by two-stage subspace method,Parameter identification of nonlinear bistable piezoelectric structures by two-stage subspace method,2021.0,28/7/2021,en,article,17.0,1.952,False,2025-04-24T03:49:04.900849,2/8/2021,False,https://doi.org/10.1007/s11071-021-06738-z,https://openalex.org/S138681734,Nonlinear Dynamics,0924-090X,False,True,Springer Science+Business Media,"[""Springer Nature"", ""Springer Science+Business Media""]",journal,105,3,2157,2172,https://openalex.org/T10534,Structural Health Monitoring Techniques,0.9996,Civil and Structural Engineering,Engineering,Physical Sciences,0.803477,False,False,91.0,92.0,Success
https://doi.org/10.1016/j.fuproc.2021.106940,https://openalex.org/W3188512548,https://doi.org/10.1016/j.fuproc.2021.106940,A state-of-the-art review of lab-scale inverse diffusion burners &amp; flames: From laminar to turbulent,A state-of-the-art review of lab-scale inverse diffusion burners &amp; flames: From laminar to turbulent,2021.0,28/7/2021,en,review,16.0,0.524,False,2025-04-17T05:48:47.052870,16/8/2021,False,https://doi.org/10.1016/j.fuproc.2021.106940,https://openalex.org/S112051168,Fuel Processing Technology,0378-3820,True,True,Elsevier BV,"[""Elsevier BV""]",journal,222,,106940,106940,https://openalex.org/T10553,Combustion and flame dynamics,0.9999,Computational Mechanics,Engineering,Physical Sciences,0.982301,False,True,91.0,92.0,Success
