id,doi,title,display_name,publication_year,publication_date,language,type,type_crossref,cited_by_count,oa_status,open_access.oa_url,primary_location.is_oa,primary_location.landing_page_url,primary_location.pdf_url,primary_location.version,primary_location.license,primary_location.source.id,source_display_name,biblio.volume,biblio.issue,biblio.first_page,biblio.last_page,author_names,institution_names_str,is_retracted,is_paratext,ids.pmid
https://openalex.org/W4402359623,https://doi.org/10.1002/adfm.202411286,17.2% Efficiency for Completely Non‐Fused Acceptor Organic Solar Cells Via Re‐Intermixing Strategy in D/A Stratified Active Layer,17.2% Efficiency for Completely Non‐Fused Acceptor Organic Solar Cells Via Re‐Intermixing Strategy in D/A Stratified Active Layer,2024,2024-09-09,en,article,journal-article,2,hybrid,https://doi.org/10.1002/adfm.202411286,True,https://doi.org/10.1002/adfm.202411286,,publishedVersion,cc-by,https://openalex.org/S135204980,Advanced Functional Materials,,,,,"Aung Ko Ko Kyaw, Gang Li, Jiaying Wu, Qunping Fan, Ruijie Ma, Sen Zhang, Tao Jia, Top Archie Dela Peña, W. F. Mader, Xiyun Xie, Yongmin Luo, Zixuan Huang","Guangdong Polytechnic Normal University, Hong Kong Polytechnic University, Hong Kong University of Science and Technology, South China Normal University, Southern University of Science and Technology, University of Hong Kong, Xi'an Jiaotong University",False,False,
https://openalex.org/W4402348302,https://doi.org/10.1080/17452759.2024.2399787,3D Cementitious composites printing with pretreated recycled crumb rubber: mechanical and acoustic insulation properties,3D Cementitious composites printing with pretreated recycled crumb rubber: mechanical and acoustic insulation properties,2024,2024-09-09,en,article,journal-article,1,gold,https://doi.org/10.1080/17452759.2024.2399787,True,https://doi.org/10.1080/17452759.2024.2399787,,publishedVersion,cc-by,https://openalex.org/S152936027,Virtual and Physical Prototyping,19,1,,,"Liangfen Du, Ming Jen Tan, Mingyang Li, Teck Neng Wong, Xiangyu Wang, Yi Wei Daniel Tay, Yiwei Weng, Zhenbang Liu, Zheng Fan, Zhixin Liu","China Aerospace Science and Technology Corporation, Hong Kong Polytechnic University, Nanyang Technological University",False,False,
https://openalex.org/W4402370503,https://doi.org/10.1177/03019233241267049,Effect of Cs<sub>2</sub>O-containing refining slag on the purity of ultra-clean steel for ultra-fine saw wire,Effect of Cs<sub>2</sub>O-containing refining slag on the purity of ultra-clean steel for ultra-fine saw wire,2024,2024-09-09,en,article,journal-article,0,closed,,False,https://doi.org/10.1177/03019233241267049,,,,https://openalex.org/S179017329,Ironmaking & Steelmaking Processes Products and Applications,,,,,"Changyong Chen, Meng Sun, Mina Zhang, Mingze Ran, Yang Li, Yi Wang, Zhouhua Jiang, Zihui Dong","Chinese Academy of Sciences, Hebei Petroleum University of Technology, Hebei University of Technology, Hong Kong Polytechnic University, Ningbo Institute of Industrial Technology, Northeastern University, Wuhan University of Science and Technology",False,False,
https://openalex.org/W4402371422,https://doi.org/10.1002/aelm.202400482,Emerging Optoelectronic Devices for Brain‐Inspired Computing,Emerging Optoelectronic Devices for Brain‐Inspired Computing,2024,2024-09-09,en,article,journal-article,2,diamond,https://doi.org/10.1002/aelm.202400482,True,https://doi.org/10.1002/aelm.202400482,,publishedVersion,cc-by,https://openalex.org/S2765003236,Advanced Electronic Materials,,,,,"Fei Zhuge, Jingrui Wang, Li Zhang, Lingxiang Hu, Xia Zhuge, Xianhua Wei, Xiaoyong Xue, Yang Chai, Zhizhen Ye","Center for Excellence in Brain Science and Intelligence Technology, Chinese Academy of Sciences, Fudan University, Hong Kong Polytechnic University, Ningbo Institute of Industrial Technology, Ningbo University of Technology, Shanghai Fudan Microelectronics (China), Southwest University of Science and Technology, Temasek Polytechnic, Wenzhou University, Zhejiang University",False,False,
https://openalex.org/W4402347157,https://doi.org/10.1016/j.jenvman.2024.122180,Consumer preference and willingness-to-pay for formal recycling of electric vehicle batteries: A discrete choice experiment in China,Consumer preference and willingness-to-pay for formal recycling of electric vehicle batteries: A discrete choice experiment in China,2024,2024-09-09,en,article,journal-article,2,closed,,False,https://doi.org/10.1016/j.jenvman.2024.122180,,,,https://openalex.org/S44455300,Journal of Environmental Management,370,,122180,122180,"Feng Liu, Fuli Zhou, Lei Song, Ming K. Lim, Xingjun Huang, Yan Li","Chongqing Technology and Business University, Chongqing University, Chongqing University of Posts and Telecommunications, Hong Kong Polytechnic University, Khon Kaen University, Runze (China), South China University of Technology, University of Glasgow, Zhengzhou University of Light Industry",False,False,https://pubmed.ncbi.nlm.nih.gov/39255580
https://openalex.org/W4402374203,https://doi.org/10.3390/w16172547,Evaluation of Pedotransfer Functions to Estimate Soil Water Retention Curve: A Conceptual Review,Evaluation of Pedotransfer Functions to Estimate Soil Water Retention Curve: A Conceptual Review,2024,2024-09-09,en,review,journal-article,0,gold,https://doi.org/10.3390/w16172547,True,https://doi.org/10.3390/w16172547,,publishedVersion,,https://openalex.org/S134216166,Water,16,17,2547,2547,"James Yang, Muhammad Ajmal, Sana Ullah, Shicheng Li, Umar Farooq","Hong Kong Polytechnic University, KTH Royal Institute of Technology, Peking University, University of Engineering and Technology Peshawar",False,False,
https://openalex.org/W4402380557,https://doi.org/10.1080/19388160.2024.2398789,Exploring Chinese Tourists’ Well-Being Through a Confucian Lens: A Multi-Focal Model,Exploring Chinese Tourists’ Well-Being Through a Confucian Lens: A Multi-Focal Model,2024,2024-09-08,en,article,journal-article,2,closed,,False,https://doi.org/10.1080/19388160.2024.2398789,,,,https://openalex.org/S84830373,Journal of China Tourism Research,,,1,27,"Brent Moyle, C. C. Wong, Faye Hao, Lu Chang, Sebastian Filep, Sera Vada, Tsz Wai Perry Chu","Bond University, Griffith University, Hong Kong Polytechnic University",False,False,
https://openalex.org/W4402334370,https://doi.org/10.1016/j.scitotenv.2024.176071,Surface wave isolation by variable depth infilled trenches,Surface wave isolation by variable depth infilled trenches,2024,2024-09-07,en,article,journal-article,0,closed,,False,https://doi.org/10.1016/j.scitotenv.2024.176071,,,,https://openalex.org/S86852077,The Science of The Total Environment,953,,176071,176071,"Chenzhi Cai, Dizi Wu, Lei Gao, Supeng Deng, Yuankai Xu","Central South University, Changsha University of Science and Technology, Hong Kong Polytechnic University",False,False,https://pubmed.ncbi.nlm.nih.gov/39245372
https://openalex.org/W4402327393,https://doi.org/10.1139/cgj-2024-0222,Fully coupled finite strain consolidation analysis for soft clay treated by prefabricated horizontal drain with vacuum and heat preloading,Fully coupled finite strain consolidation analysis for soft clay treated by prefabricated horizontal drain with vacuum and heat preloading,2024,2024-09-07,en,article,journal-article,2,closed,,False,https://doi.org/10.1139/cgj-2024-0222,,,,https://openalex.org/S105963835,Canadian Geotechnical Journal,,,,,"An Li, Jianhua Yin, Junjie Zheng, Pei-Chen Wu, Penglin Li, Y. Liu","Hong Kong Polytechnic University, Wuhan University",False,False,
https://openalex.org/W4402319316,https://doi.org/10.3390/engproc2024069076,Investigation of Pressure Signal and Leak Detection in Pipes by Using Wavelet Transform in Transient Flow,Investigation of Pressure Signal and Leak Detection in Pipes by Using Wavelet Transform in Transient Flow,2024,2024-09-06,en,article,proceedings-article,0,bronze,https://doi.org/10.3390/engproc2024069076,True,https://doi.org/10.3390/engproc2024069076,,publishedVersion,cc-by,,,72,,76,76,"Hossein Azizi Nadian, Mahmood Shafaei Bejestan, Mostafa Rahmanshahi, N. Rad, Roberto Ranzi","Hong Kong Polytechnic University, Shahid Chamran University of Ahvaz, University of Brescia",False,False,
https://openalex.org/W4402337609,https://doi.org/10.3791/67090,Simultaneous Focused Ultrasound Neuromodulation and Fiber Photometry Recording in Free-moving Mouse,Simultaneous Focused Ultrasound Neuromodulation and Fiber Photometry Recording in Free-moving Mouse,2024,2024-09-06,en,article,journal-article,0,closed,,False,https://doi.org/10.3791/67090,,,,https://openalex.org/S199738284,Journal of Visualized Experiments,,211,,,"Chunlong Fei, Hanming Zheng, Jiejun Zhu, Jinzhao Xia, Lei Sun, Na Li, Zhen Yuan, Zhihai Qiu, Zihao Chen","Guangdong Polytechnic of Science and Technology, Hong Kong Polytechnic University, University of Macau, Xidian University",False,False,https://pubmed.ncbi.nlm.nih.gov/39311619
https://openalex.org/W4402324532,https://doi.org/10.1061/jsendh.steng-13665,Experimental Study of a Self-Centering Damper with Multistage Energy-Dissipation Mechanism,Experimental Study of a Self-Centering Damper with Multistage Energy-Dissipation Mechanism,2024,2024-09-06,en,article,journal-article,3,closed,,False,https://doi.org/10.1061/jsendh.steng-13665,,,,https://openalex.org/S93312259,Journal of Structural Engineering,150,11,,,"Ke Ke, Michael C.H. Yam, Min Zhu, Ping Zhang, Yuchen Song","Chongqing University, Hong Kong Polytechnic University",False,False,
https://openalex.org/W4402313098,https://doi.org/10.1016/j.ijbiomac.2024.135308,A NRAS mRNA G-quadruplex structure-targeting small-molecule ligand reactivating DNA damage response in human cancer cells for combination therapy with clinical PI3K inhibitors,A NRAS mRNA G-quadruplex structure-targeting small-molecule ligand reactivating DNA damage response in human cancer cells for combination therapy with clinical PI3K inhibitors,2024,2024-09-06,en,article,journal-article,1,closed,,False,https://doi.org/10.1016/j.ijbiomac.2024.135308,,,,https://openalex.org/S83853393,International Journal of Biological Macromolecules,279,,135308,135308,"Alan Siu‐Lun Leung, Bo‐Xin Zheng, Ka-Hin Chan, Wei Long, Wing‐Leung Wong, Yingying Zheng, Yuchen Zhao",Hong Kong Polytechnic University,False,False,https://pubmed.ncbi.nlm.nih.gov/39244134
https://openalex.org/W4402314994,https://doi.org/10.1002/cnm.3867,Uncertainty quantification of the pressure waveform using a Windkessel model,Uncertainty quantification of the pressure waveform using a Windkessel model,2024,2024-09-06,en,article,journal-article,0,hybrid,https://doi.org/10.1002/cnm.3867,True,https://doi.org/10.1002/cnm.3867,,publishedVersion,cc-by-nc,https://openalex.org/S177373469,International Journal for Numerical Methods in Biomedical Engineering,,,,,"Alireza Keramat, Joaquín Flores Gerónimo, Jordi Alastruey, Yuan‐Ting Zhang","Chinese University of Hong Kong, Hong Kong Polytechnic University, King's College London",False,False,https://pubmed.ncbi.nlm.nih.gov/39239830
https://openalex.org/W4402320210,https://doi.org/10.3390/engproc2024069074,Assessing Viscoelastic Parameters of Polymer Pipes via Transient Signals and Artificial Neural Networks,Assessing Viscoelastic Parameters of Polymer Pipes via Transient Signals and Artificial Neural Networks,2024,2024-09-06,en,article,proceedings-article,0,bronze,https://doi.org/10.3390/engproc2024069074,True,https://doi.org/10.3390/engproc2024069074,,publishedVersion,cc-by,,,17,,74,74,"Alireza Keramat, Hossein Azizi Nadian, Huan‐Feng Duan, Mostafa Rahmanshahi, N. Rad","Hong Kong Polytechnic University, Shahid Chamran University of Ahvaz, University of Brescia",False,False,
https://openalex.org/W4402336561,https://doi.org/10.1111/jbfa.12829,Do politically connected subsidy recipients disclose less subsidy information?,Do politically connected subsidy recipients disclose less subsidy information?,2024,2024-09-06,en,article,journal-article,0,closed,,False,https://doi.org/10.1111/jbfa.12829,,,,https://openalex.org/S48254654,Journal of Business Finance &amp Accounting,,,,,"Cheng Zeng, Ningzhong Li, Youchao Tan","Hong Kong Polytechnic University, Jinan University, The University of Texas at Dallas",False,False,
https://openalex.org/W4402302130,https://doi.org/10.1126/sciadv.ado8422,The coexistence and transition of weak and strong wave turbulences in acoustic broadening,The coexistence and transition of weak and strong wave turbulences in acoustic broadening,2024,2024-09-06,en,article,journal-article,0,gold,https://doi.org/10.1126/sciadv.ado8422,True,https://doi.org/10.1126/sciadv.ado8422,,publishedVersion,cc-by-nc,https://openalex.org/S2737427234,Science Advances,10,36,,,"Siyang Zhong, Wangqiao Chen, Xun Huang","Hong Kong Polytechnic University, Hong Kong University of Science and Technology, Peking University, University of Hong Kong",False,False,https://pubmed.ncbi.nlm.nih.gov/39241066
https://openalex.org/W4402310736,https://doi.org/10.1002/adma.202407889,Regulating the Electrochemical Nitrate Reduction Performance with Controllable Distribution of Unconventional Phase Copper on Alloy Nanostructures,Regulating the Electrochemical Nitrate Reduction Performance with Controllable Distribution of Unconventional Phase Copper on Alloy Nanostructures,2024,2024-09-06,en,article,journal-article,13,hybrid,https://doi.org/10.1002/adma.202407889,True,https://doi.org/10.1002/adma.202407889,,publishedVersion,cc-by-nc,https://openalex.org/S99352657,Advanced Materials,,,,,"Bolong Huang, Fengkun Hao, Fu Liu, Jing Chen, Jingwen Zhou, Liang Guo, Mingzi Sun, Pengyi Lu, Qinghua Zhang, Shibo Xi, Xiang Meng, Yuecheng Xiong, Yunhao Wang, Yuqian Liu, Zhanxi Fan","Agency for Science, Technology and Research, Chinese Academy of Sciences, City University of Hong Kong, City University of Hong Kong, Shenzhen Research Institute, Hong Kong Polytechnic University, Institute of Chemical and Engineering Sciences, Institute of Physics, National Laboratory for Superconductivity",False,False,https://pubmed.ncbi.nlm.nih.gov/39240011
https://openalex.org/W4406612116,https://doi.org/10.1109/cpese62584.2024.10840836,Charging Demand Forecast of Electric Vehicles Considering Charging Management Strategy,Charging Demand Forecast of Electric Vehicles Considering Charging Management Strategy,2024,2024-09-06,en,article,proceedings-article,0,closed,,False,https://doi.org/10.1109/cpese62584.2024.10840836,,,,,,,,113,118,"Hongbin Wu, Yang Wu, Ye He, Zhenjie Sun","Hefei University of Technology, Hong Kong Polytechnic University",False,False,
https://openalex.org/W4402290618,https://doi.org/10.1016/j.optom.2024.100519,Comparison of macular thickness in diabetic patients acquired from optical coherence tomography mode and optical coherence tomography angiography mode in Cirrus HD-OCT 5000,Comparison of macular thickness in diabetic patients acquired from optical coherence tomography mode and optical coherence tomography angiography mode in Cirrus HD-OCT 5000,2024,2024-09-06,en,article,journal-article,0,gold,https://doi.org/10.1016/j.optom.2024.100519,True,https://doi.org/10.1016/j.optom.2024.100519,,publishedVersion,cc-by-nc-nd,https://openalex.org/S136119960,Journal of Optometry,17,4,100519,100519,"Andrew Lam, Benny Zee, Gladys L.Y. Cheing, Ho-yin Wong, Ricky Ahmat, Simon Chun-Wa Luk","Chinese University of Hong Kong, Hong Kong Jockey Club, Hong Kong Polytechnic University, Hospital Authority",False,False,https://pubmed.ncbi.nlm.nih.gov/39243491
https://openalex.org/W4402298228,https://doi.org/10.1097/cr9.0000000000000063,Artificial Intelligence: A Support Tool or a Substitute for Oncology Nurses?,Artificial Intelligence: A Support Tool or a Substitute for Oncology Nurses?,2024,2024-09-06,en,article,journal-article,0,closed,,False,https://doi.org/10.1097/cr9.0000000000000063,,,,https://openalex.org/S4387282931,Cancer Care Research Online,4,4,e063,e063,"Ankie Tan Cheung, Joanna Wing Yan Yeung, Joyce Oi Kwan Chung, Laurie Long Kwan Ho, William Li","Chinese University of Hong Kong, Hong Kong Polytechnic University",False,False,
https://openalex.org/W4402308808,https://doi.org/10.1016/j.jesf.2024.09.001,Effectiveness of a game-based high-intensity interval training on executive function and other health indicators of children with ADHD: A three-arm partially-blinded randomized controlled trial,Effectiveness of a game-based high-intensity interval training on executive function and other health indicators of children with ADHD: A three-arm partially-blinded randomized controlled trial,2024,2024-09-06,en,article,journal-article,4,gold,https://doi.org/10.1016/j.jesf.2024.09.001,True,https://doi.org/10.1016/j.jesf.2024.09.001,,publishedVersion,cc-by-nc-nd,https://openalex.org/S67319095,Journal of Exercise Science & Fitness,22,4,408,416,"Clare C. W. Yu, Duo Liu, Fenghua Sun, Gary Chi-Ching Chow, Kunyi Huang, Parco M. Siu, Simon B. Cooper, Stephen Heung‐Sang Wong, Yaxi Yang, Ying Fung Ho, Yuan Fang","Chinese University of Hong Kong, Education University of Hong Kong, Hong Kong Polytechnic University, Nottingham Trent University, Shenzhen Institute of Neuroscience, University of Hong Kong",False,False,https://pubmed.ncbi.nlm.nih.gov/39309731
https://openalex.org/W4402324773,https://doi.org/10.1186/s12874-024-02319-x,Handling missing data and measurement error for early-onset myopia risk prediction models,Handling missing data and measurement error for early-onset myopia risk prediction models,2024,2024-09-06,en,article,journal-article,0,gold,https://doi.org/10.1186/s12874-024-02319-x,True,https://doi.org/10.1186/s12874-024-02319-x,,publishedVersion,cc-by-nc-nd,https://openalex.org/S185874209,BMC Medical Research Methodology,24,1,,,"Bo Fu, Hongyu Lai, Hui Guo, Kaiye Gao, Meiyan Li, Tao Li, Xiaodong Zhou, Xingtao Zhou","Academy of Mathematics and Systems Science, Beijing Forestry University, Eye & ENT Hospital of Fudan University, Fudan University, Hong Kong Polytechnic University, Jinshan Hospital of Fudan University, University of Manchester",False,False,https://pubmed.ncbi.nlm.nih.gov/39243025
https://openalex.org/W4404037582,https://doi.org/10.1109/ccsb63463.2024.10735472,YOLOv10 and Mamba-Based Super-Resolution for Smart Rose Growth Monitoring Using UAV Imagery,YOLOv10 and Mamba-Based Super-Resolution for Smart Rose Growth Monitoring Using UAV Imagery,2024,2024-09-06,en,article,proceedings-article,0,closed,,False,https://doi.org/10.1109/ccsb63463.2024.10735472,,,,,,,,356,361,"Bangzhang Ma, Chenyu Zhang, Dianhan Xi, Fan Zhao, Guochen Zhang, Jiaqi Wang, Mengya Wu, Mowen Zhang, Qingyang Wu, Xinlei Shao, Yijia Chen, Yinyin He, Yongying Liu, Yulun Chen, Z. Y. Ren, Zhengyue Tu","Fujian Normal University, Hong Kong Polytechnic University, Southwest Forestry University, The University of Tokyo",False,False,
https://openalex.org/W4402314953,https://doi.org/10.1016/j.jcis.2024.09.020,Mild near-infrared laser-triggered photo-immunotherapy potentiates immune checkpoint blockade via an all-in-one theranostic nanoplatform,Mild near-infrared laser-triggered photo-immunotherapy potentiates immune checkpoint blockade via an all-in-one theranostic nanoplatform,2024,2024-09-06,en,article,journal-article,15,closed,,False,https://doi.org/10.1016/j.jcis.2024.09.020,,,,https://openalex.org/S204609040,Journal of Colloid and Interface Science,678,,1088,1103,"Guangfu Liao, Jingyu Shi, Li Zhang, Mo Yang, Ruolin Zhang, Tian Feng, Yadi Fan, Yu Zhang","Fujian Agriculture and Forestry University, Hong Kong Polytechnic University, Wuhan Textile University",False,False,https://pubmed.ncbi.nlm.nih.gov/39276517
https://openalex.org/W4402308544,https://doi.org/10.1021/acsami.4c10426,A Targeted and Protease-Activated Genetically Encoded Melittin-Containing Particle for the Treatment of Cutaneous and Visceral Leishmaniasis,A Targeted and Protease-Activated Genetically Encoded Melittin-Containing Particle for the Treatment of Cutaneous and Visceral Leishmaniasis,2024,2024-09-06,en,article,journal-article,2,hybrid,https://doi.org/10.1021/acsami.4c10426,True,https://doi.org/10.1021/acsami.4c10426,,publishedVersion,cc-by,https://openalex.org/S164001016,ACS Applied Materials & Interfaces,16,37,49148,49163,"Chin-Fung Chan, Iris L. K. Wong, Jiale Zheng, Larry M. C. Chow, Madiha Habib, Marianne M. Lee, Michael K. Chan, Zaofeng Yang","Chinese University of Hong Kong, Hong Kong Polytechnic University",False,False,https://pubmed.ncbi.nlm.nih.gov/39240583
https://openalex.org/W4402307164,https://doi.org/10.1061/jmcee7.mteng-18466,"Exploring the Working Characteristics, Shrinkage Behavior, Mechanical Properties, and Underlying Mechanisms of Eco-Friendly Coral Mortar","Exploring the Working Characteristics, Shrinkage Behavior, Mechanical Properties, and Underlying Mechanisms of Eco-Friendly Coral Mortar",2024,2024-09-06,en,article,journal-article,1,closed,,False,https://doi.org/10.1061/jmcee7.mteng-18466,,,,https://openalex.org/S111427844,Journal of Materials in Civil Engineering,36,11,,,"Hua Zhang, Manguang Gan, Qinglong Qin, Qingshan Meng","Hong Kong Polytechnic University, Institute of Rock and Soil Mechanics",False,False,
https://openalex.org/W4402307622,https://doi.org/10.1016/j.micres.2024.127896,Conjugative transmission of virulence plasmid in Klebsiella pneumoniae mediated by a novel IncN-like plasmid,Conjugative transmission of virulence plasmid in Klebsiella pneumoniae mediated by a novel IncN-like plasmid,2024,2024-09-06,en,article,journal-article,1,closed,,False,https://doi.org/10.1016/j.micres.2024.127896,,,,https://openalex.org/S106450229,Microbiological Research,289,,127896,127896,"Edward Wai‐Chi Chan, Kaichao Chen, Lianwei Ye, Miaomiao Xie, Qi Xu, Sheng Chen, Xiaoxuan Liu, Xuemei Yang","City University of Hong Kong, Hong Kong Polytechnic University",False,False,https://pubmed.ncbi.nlm.nih.gov/39260133
https://openalex.org/W4402312883,https://doi.org/10.1002/smtd.202401369,"30th Anniversary of the Department of Chemistry, City University of Hong Kong","30th Anniversary of the Department of Chemistry, City University of Hong Kong",2024,2024-09-06,en,editorial,journal-article,0,closed,,False,https://doi.org/10.1002/smtd.202401369,,,,https://openalex.org/S4210232622,Small Methods,,,,,"Ka‐Leung Wong, Xin Wang, Zonglong Zhu","City University of Hong Kong, Hong Kong Polytechnic University",False,False,https://pubmed.ncbi.nlm.nih.gov/39239998
https://openalex.org/W4402274496,https://doi.org/10.3390/jmse12091560,Simulation Modeling for Ships Entering and Leaving Port in Qiongzhou Strait Waters: A Multi-Agent Information Interaction Method,Simulation Modeling for Ships Entering and Leaving Port in Qiongzhou Strait Waters: A Multi-Agent Information Interaction Method,2024,2024-09-05,en,article,journal-article,1,gold,https://doi.org/10.3390/jmse12091560,True,https://doi.org/10.3390/jmse12091560,,publishedVersion,cc-by,https://openalex.org/S2736865057,Journal of Marine Science and Engineering,12,9,1560,1560,"Changshi Xiao, Dong Seog Han, Hualong Chen, Xiaodong Cheng, Yuanqiao Wen, Zhongyi Sui","Hong Kong Polytechnic University, Sanya University, Wuhan University of Technology",False,False,
https://openalex.org/W4402285196,https://doi.org/10.1061/jccof2.cceng-4597,Structural Behavior of Hybrid FRP–Concrete–Steel Double-Skin Tubular Arches: Experiments and Numerical Modeling,Structural Behavior of Hybrid FRP–Concrete–Steel Double-Skin Tubular Arches: Experiments and Numerical Modeling,2024,2024-09-05,en,article,journal-article,1,closed,,False,https://doi.org/10.1061/jccof2.cceng-4597,,,,https://openalex.org/S33209994,Journal of Composites for Construction,28,6,,,"Dilum Fernando, Guan Lin, Jinguang Teng, Leo de Waal, Li Xi, Shuan Jiang","Hong Kong Polytechnic University, Southern University of Science and Technology, The University of Queensland, University of Edinburgh",False,False,
https://openalex.org/W4402276068,https://doi.org/10.1021/acs.joc.4c01590,"NaOAc-Promoted [3+1+2] Annulation of <i>O</i>-Pivaloyl Oximes, Aldehydes, and 2-Methylbenzothiazole Salts: Synthesis of 1-Azaphenothiazines","NaOAc-Promoted [3+1+2] Annulation of <i>O</i>-Pivaloyl Oximes, Aldehydes, and 2-Methylbenzothiazole Salts: Synthesis of 1-Azaphenothiazines",2024,2024-09-05,en,article,journal-article,0,closed,,False,https://doi.org/10.1021/acs.joc.4c01590,,,,https://openalex.org/S205050996,The Journal of Organic Chemistry,89,18,13438,13449,"Baihui Liang, Haiyin Deng, Jie Huang, Jiehao Chen, Shengting Xu, Tsz Woon Benedict Lo, Weijie Ren, Xiangya Cai, Xiuwen Chen, Zhongzhi Zhu","Hong Kong Polytechnic University, Wuyi University",False,False,https://pubmed.ncbi.nlm.nih.gov/39233546
https://openalex.org/W4402283116,https://doi.org/10.1016/j.nepr.2024.104122,"Development and psychometric evaluation of the catheter assessment, management and performance (CAMP) scale for nurses","Development and psychometric evaluation of the catheter assessment, management and performance (CAMP) scale for nurses",2024,2024-09-05,en,article,journal-article,0,hybrid,https://doi.org/10.1016/j.nepr.2024.104122,True,https://doi.org/10.1016/j.nepr.2024.104122,,publishedVersion,cc-by-nc,https://openalex.org/S139566883,Nurse Education in Practice,80,,104122,104122,"Caleb Ferguson, Jed Montayre, Joby Alex, Lucie M. Ramjan, Michelle Louise Fishburn, Yenna Salamonson","Blacktown & Mount Druitt Hospital, Hong Kong Polytechnic University, Ingham Institute, Sydney Local Health District, University of Wollongong, Western Sydney University",False,False,https://pubmed.ncbi.nlm.nih.gov/39265473
https://openalex.org/W4402282818,https://doi.org/10.1080/17452759.2024.2390495,State-of-art review on the process-structure-properties-performance linkage in wire arc additive manufacturing,State-of-art review on the process-structure-properties-performance linkage in wire arc additive manufacturing,2024,2024-09-05,en,article,journal-article,5,gold,https://doi.org/10.1080/17452759.2024.2390495,True,https://doi.org/10.1080/17452759.2024.2390495,,publishedVersion,cc-by-nc,https://openalex.org/S152936027,Virtual and Physical Prototyping,19,1,,,"Han Zhang, Junjiang Liu, Kaiyun Wang, Lei Shi, Liming Lei, Qian Weijian, Runsheng Li, Shengchuan Wu, Weifeng He","Hong Kong Polytechnic University, Southwest Jiaotong University, Xi'an Jiaotong University",False,False,
https://openalex.org/W4402266678,https://doi.org/10.1145/3688569,A Survey on Deep Learning for Design and Generation of Virtual Architecture,A Survey on Deep Learning for Design and Generation of Virtual Architecture,2024,2024-09-05,en,review,journal-article,3,closed,,False,https://doi.org/10.1145/3688569,,,,https://openalex.org/S157921468,ACM Computing Surveys,57,2,1,41,"Anqi Wang, Jiachuan Shen, Jiahua Dong, Lik‐Hang Lee, Pan Hui","Chinese University of Hong Kong, Hong Kong Polytechnic University, Hong Kong University of Science and Technology, University College London, University of Hong Kong",False,False,
https://openalex.org/W4402275994,https://doi.org/10.3390/designs8050089,Research on Green Modular Disaster Prevention Product Design and Spatial Configuration Strategy Based on AHP-GIS,Research on Green Modular Disaster Prevention Product Design and Spatial Configuration Strategy Based on AHP-GIS,2024,2024-09-05,en,article,journal-article,2,gold,https://doi.org/10.3390/designs8050089,True,https://doi.org/10.3390/designs8050089,,publishedVersion,cc-by,https://openalex.org/S4210222353,Designs,8,5,89,89,"Xinyi Wang, Yangyang Pan, Yu Liu",Hong Kong Polytechnic University,False,False,
https://openalex.org/W4402968890,https://doi.org/10.1038/s41467-024-52078-y,Metallic 1T/1T′ phase TMD nanosheets with enhanced chemisorption sites for ultrahigh-efficiency lead removal,Metallic 1T/1T′ phase TMD nanosheets with enhanced chemisorption sites for ultrahigh-efficiency lead removal,2024,2024-09-05,en,article,journal-article,6,gold,https://doi.org/10.1038/s41467-024-52078-y,True,https://doi.org/10.1038/s41467-024-52078-y,,publishedVersion,cc-by-nc-nd,https://openalex.org/S64187185,Nature Communications,15,1,,,"Bolong Huang, Chuyang Y. Tang, Damien Voiry, Hyeon Suk Shin, Jiang Zhou, Jun Fan, Kmy Leung, Liang Mei, Lin Gu, Long Zheng, Mingzi Sun, Qinghua Zhang, Ruijie Yang, Wenjun Zhang, Xiao Cheng Zeng, Yaqin Zhang, Ye Chen, Ye Zhu, Yuefeng Zhang, Zhen Zhang, Zhiyuan Zeng","Central South University, Centre National de la Recherche Scientifique, Chinese Academy of Sciences, Chinese University of Hong Kong, City University of Hong Kong, City University of Hong Kong, Shenzhen Research Institute, Hong Kong Polytechnic University, Institut Européen des Membranes, Institute for Basic Science, Institute of Physics, Sungkyunkwan University, Tsinghua University, University of Hong Kong, Université de Montpellier, École Nationale Supérieure de Chimie de Montpellier",False,False,https://pubmed.ncbi.nlm.nih.gov/39349434
https://openalex.org/W4402269226,https://doi.org/10.3390/urbansci8030134,Optimizing Electric Vehicle Charging Station Locations: A Study on a Small Outlying Island in Hong Kong,Optimizing Electric Vehicle Charging Station Locations: A Study on a Small Outlying Island in Hong Kong,2024,2024-09-05,en,article,journal-article,0,gold,https://doi.org/10.3390/urbansci8030134,True,https://doi.org/10.3390/urbansci8030134,,publishedVersion,cc-by,https://openalex.org/S4210174142,Urban Science,8,3,134,134,"Christine Yip, Jason K. Y. Chan, Juai Wu, Lok Man Wong, Stephanie W. Lee, Yang Wu, Yui‐yip Lau, Zhaoyang Dong","Hong Kong Polytechnic University, Nanjing University of Posts and Telecommunications, Nanyang Technological University, The University of Sydney, University of St Andrews",False,False,
